"","word","values"
"13565","unzureichendst","-0.5233"
"13566","unzusammenhängend","-0.0048"
"13567","unzusammenhängendem","-0.0048"
"13568","unzusammenhängendster","-0.0048"
"13569","unzusammenhängenden","-0.0048"
"13570","unzusammenhängendstes","-0.0048"
"13571","unzusammenhängendes","-0.0048"
"13572","unzusammenhängendstem","-0.0048"
"13573","unzusammenhängendsten","-0.0048"
"13574","unzusammenhängender","-0.0048"
"13575","unzusammenhängendste","-0.0048"
"13576","unzusammenhängendere","-0.0048"
"13577","unzusammenhängende","-0.0048"
"13578","unzusammenhängenderes","-0.0048"
"13579","unzusammenhängenderer","-0.0048"
"13580","unzusammenhängenderen","-0.0048"
"13581","unzusammenhängendst","-0.0048"
"13582","unzusammenhängenderem","-0.0048"
"13583","unzuverlässig","-0.612"
"13584","unzuverlässigstes","-0.612"
"13585","unzuverlässiger","-0.612"
"13586","unzuverlässigere","-0.612"
"13587","unzuverlässiges","-0.612"
"13588","unzuverlässigster","-0.612"
"13589","unzuverlässigeres","-0.612"
"13590","unzuverlässigst","-0.612"
"13591","unzuverlässigeren","-0.612"
"13592","unzuverlässigerem","-0.612"
"13593","unzuverlässigerer","-0.612"
"13594","unzuverlässigsten","-0.612"
"13595","unzuverlässige","-0.612"
"13596","unzuverlässigstem","-0.612"
"13597","unzuverlässigem","-0.612"
"13598","unzuverlässigste","-0.612"
"13599","unzuverlässigen","-0.612"
"13600","unzüchtig","-0.0048"
"13601","unzüchtigster","-0.0048"
"13602","unzüchtigstes","-0.0048"
"13603","unzüchtigere","-0.0048"
"13604","unzüchtige","-0.0048"
"13605","unzüchtiges","-0.0048"
"13606","unzüchtiger","-0.0048"
"13607","unzüchtigem","-0.0048"
"13608","unzüchtigen","-0.0048"
"13609","unzüchtigst","-0.0048"
"13610","unzüchtigeren","-0.0048"
"13611","unzüchtigerer","-0.0048"
"13612","unzüchtigeres","-0.0048"
"13613","unzüchtigsten","-0.0048"
"13614","unzüchtigstem","-0.0048"
"13615","unzüchtigste","-0.0048"
"13616","unzüchtigerem","-0.0048"
"13617","unübersichtlich","-0.0501"
"13618","unübersichtlichen","-0.0501"
"13619","unübersichtlichstes","-0.0501"
"13620","unübersichtlichere","-0.0501"
"13621","unübersichtlichste","-0.0501"
"13622","unübersichtlichster","-0.0501"
"13623","unübersichtlicher","-0.0501"
"13624","unübersichtliches","-0.0501"
"13625","unübersichtlichsten","-0.0501"
"13626","unübersichtlichstem","-0.0501"
"13627","unübersichtlichem","-0.0501"
"13628","unübersichtlichst","-0.0501"
"13629","unübersichtlicheren","-0.0501"
"13630","unübersichtliche","-0.0501"
"13631","unübersichtlicherem","-0.0501"
"13632","unübersichtlicheres","-0.0501"
"13633","unübersichtlicherer","-0.0501"
"13634","unüblich","-0.3328"
"13635","unüblichem","-0.3328"
"13636","unüblichster","-0.3328"
"13637","unüblichen","-0.3328"
"13638","unüblichst","-0.3328"
"13639","unüblichste","-0.3328"
"13640","unüblichsten","-0.3328"
"13641","unüblicher","-0.3328"
"13642","unübliches","-0.3328"
"13643","unüblichstem","-0.3328"
"13644","unüblicheren","-0.3328"
"13645","unüblicherem","-0.3328"
"13646","unüblicherer","-0.3328"
"13647","unüblichere","-0.3328"
"13648","unüblichstes","-0.3328"
"13649","unübliche","-0.3328"
"13650","unüblicheres","-0.3328"
"13651","vage","-0.3406"
"13652","verabscheuungswürdig","-0.0048"
"13653","verabscheuungswürdigen","-0.0048"
"13654","verabscheuungswürdigste","-0.0048"
"13655","verabscheuungswürdigem","-0.0048"
"13656","verabscheuungswürdigstem","-0.0048"
"13657","verabscheuungswürdigster","-0.0048"
"13658","verabscheuungswürdigstes","-0.0048"
"13659","verabscheuungswürdiges","-0.0048"
"13660","verabscheuungswürdigsten","-0.0048"
"13661","verabscheuungswürdiger","-0.0048"
"13662","verabscheuungswürdigerem","-0.0048"
"13663","verabscheuungswürdigeren","-0.0048"
"13664","verabscheuungswürdigere","-0.0048"
"13665","verabscheuungswürdigerer","-0.0048"
"13666","verabscheuungswürdigeres","-0.0048"
"13667","verabscheuungswürdigst","-0.0048"
"13668","verabscheuungswürdige","-0.0048"
"13669","verachten","-0.0048"
"13670","verachte","-0.0048"
"13671","verachtte","-0.0048"
"13672","verachttet","-0.0048"
"13673","veracht","-0.0048"
"13674","verachttest","-0.0048"
"13675","verachtet","-0.0048"
"13676","verachtest","-0.0048"
"13677","verachtetet","-0.0048"
"13678","verachtetest","-0.0048"
"13679","verachtete","-0.0048"
"13680","verachtten","-0.0048"
"13681","verachteten","-0.0048"
"13682","veraltet","-0.507"
"13683","verarschen","-0.0048"
"13684","verbannen","-0.0048"
"13685","verbannten","-0.0048"
"13686","verbann","-0.0048"
"13687","verbannst","-0.0048"
"13688","verbannte","-0.0048"
"13689","verbanntet","-0.0048"
"13690","verbannet","-0.0048"
"13691","verbannest","-0.0048"
"13692","verbanne","-0.0048"
"13693","verbannt","-0.0048"
"13694","verbanntest","-0.0048"
"13695","verbeulen","-0.0327"
"13696","verbeulest","-0.0327"
"13697","verbeultet","-0.0327"
"13698","verbeultest","-0.0327"
"13699","verbeulst","-0.0327"
"13700","verbeult","-0.0327"
"13701","verbeulten","-0.0327"
"13702","verbeulte","-0.0327"
"13703","verbeule","-0.0327"
"13704","verbeul","-0.0327"
"13705","verbeulet","-0.0327"
"13706","verbieten","-0.629"
"13707","verbittert","-0.4659"
"13708","verblassen","-0.0048"
"13709","verblassten","-0.0048"
"13710","verblasstet","-0.0048"
"13711","verblasset","-0.0048"
"13712","verblasste","-0.0048"
"13713","verblasse","-0.0048"
"13714","verblassest","-0.0048"
"13715","verblasstest","-0.0048"
"13716","verblass","-0.0048"
"13717","verblasst","-0.0048"
"13718","verboten","-0.3657"
"13719","verbotenen","-0.3657"
"13720","verbotenem","-0.3657"
"13721","verbotner","-0.3657"
"13722","verbotenerer","-0.3657"
"13723","verbotnerem","-0.3657"
"13724","verbotenerem","-0.3657"
"13725","verbotene","-0.3657"
"13726","verbotenere","-0.3657"
"13727","verboteneren","-0.3657"
"13728","verboteneres","-0.3657"
"13729","verbotenes","-0.3657"
"13730","verbotener","-0.3657"
"13731","verbotenster","-0.3657"
"13732","verbotenste","-0.3657"
"13733","verbotnere","-0.3657"
"13734","verbotenstes","-0.3657"
"13735","verbotneres","-0.3657"
"13736","verbotenst","-0.3657"
"13737","verbotnerer","-0.3657"
"13738","verbotensten","-0.3657"
"13739","verbotneren","-0.3657"
"13740","verbotenstem","-0.3657"
"13741","verdammen","-0.6079"
"13742","verdamm","-0.6079"
"13743","verdammten","-0.6079"
"13744","verdammte","-0.6079"
"13745","verdammtet","-0.6079"
"13746","verdammtest","-0.6079"
"13747","verdammst","-0.6079"
"13748","verdamme","-0.6079"
"13749","verdammt","-0.6079"
"13750","verdammet","-0.6079"
"13751","verdammest","-0.6079"
"13752","verdammt","-0.2925"
"13753","verdammteste","-0.2925"
"13754","verdammterem","-0.2925"
"13755","verdammteren","-0.2925"
"13756","verdammtere","-0.2925"
"13757","verdammterer","-0.2925"
"13758","verdammteres","-0.2925"
"13759","verdammtesten","-0.2925"
"13760","verdammter","-0.2925"
"13761","verdammtestem","-0.2925"
"13762","verdammte","-0.2925"
"13763","verdammtes","-0.2925"
"13764","verdammtester","-0.2925"
"13765","verdammtestes","-0.2925"
"13766","verdammten","-0.2925"
"13767","verdammtem","-0.2925"
"13768","verdammtest","-0.2925"
"13769","verdecken","-0.0516"
"13770","verdeckten","-0.0516"
"13771","verdecke","-0.0516"
"13772","verdeckt","-0.0516"
"13773","verdecktet","-0.0516"
"13774","verdeckst","-0.0516"
"13775","verdeckte","-0.0516"
"13776","verdecktest","-0.0516"
"13777","verdeck","-0.0516"
"13778","verdeckest","-0.0516"
"13779","verdecket","-0.0516"
"13780","verderben","-0.0048"
"13781","verderblich","-0.3131"
"13782","verderblichstes","-0.3131"
"13783","verderblichster","-0.3131"
"13784","verderblichen","-0.3131"
"13785","verderblichsten","-0.3131"
"13786","verderblichem","-0.3131"
"13787","verderblichere","-0.3131"
"13788","verderblichstem","-0.3131"
"13789","verderbliche","-0.3131"
"13790","verderblicherer","-0.3131"
"13791","verderblicheres","-0.3131"
"13792","verderblichst","-0.3131"
"13793","verderblicherem","-0.3131"
"13794","verderblicheren","-0.3131"
"13795","verderblichste","-0.3131"
"13796","verderblicher","-0.3131"
"13797","verderbliches","-0.3131"
"13798","verdorben","-0.1755"
"13799","verdorbenstes","-0.1755"
"13800","verdorbenerer","-0.1755"
"13801","verdorbenste","-0.1755"
"13802","verdorbenster","-0.1755"
"13803","verdorbeneres","-0.1755"
"13804","verdorbneren","-0.1755"
"13805","verdorbene","-0.1755"
"13806","verdorbnerem","-0.1755"
"13807","verdorbenstem","-0.1755"
"13808","verdorbensten","-0.1755"
"13809","verdorbneres","-0.1755"
"13810","verdorbenes","-0.1755"
"13811","verdorbnerer","-0.1755"
"13812","verdorbener","-0.1755"
"13813","verdorbenst","-0.1755"
"13814","verdorbenen","-0.1755"
"13815","verdorbnere","-0.1755"
"13816","verdorbenem","-0.1755"
"13817","verdorbner","-0.1755"
"13818","verdorbenerem","-0.1755"
"13819","verdorbenere","-0.1755"
"13820","verdorbeneren","-0.1755"
"13821","verdrießlich","-0.0048"
"13822","verdrießlichster","-0.0048"
"13823","verdrießliches","-0.0048"
"13824","verdrießlichstes","-0.0048"
"13825","verdrießlicher","-0.0048"
"13826","verdrießlicheres","-0.0048"
"13827","verdrießlicherer","-0.0048"
"13828","verdrießlichstem","-0.0048"
"13829","verdrießlicheren","-0.0048"
"13830","verdrießlicherem","-0.0048"
"13831","verdrießlichsten","-0.0048"
"13832","verdrießlichem","-0.0048"
"13833","verdrießliche","-0.0048"
"13834","verdrießlichen","-0.0048"
"13835","verdrießlichst","-0.0048"
"13836","verdrießlichste","-0.0048"
"13837","verdrießlichere","-0.0048"
"13838","verdrängen","-0.3468"
"13839","verdrängst","-0.3468"
"13840","verdrängest","-0.3468"
"13841","verdrängte","-0.3468"
"13842","verdränge","-0.3468"
"13843","verdrängt","-0.3468"
"13844","verdrängten","-0.3468"
"13845","verdräng","-0.3468"
"13846","verdrängtest","-0.3468"
"13847","verdränget","-0.3468"
"13848","verdrängtet","-0.3468"
"13849","verdunkeln","-0.0048"
"13850","verdunkle","-0.0048"
"13851","verdunkl","-0.0048"
"13852","verdunkelte","-0.0048"
"13853","verdunkelen","-0.0048"
"13854","verdunkeltest","-0.0048"
"13855","verdunkelten","-0.0048"
"13856","verdunkele","-0.0048"
"13857","verdunkelt","-0.0048"
"13858","verdunkeltet","-0.0048"
"13859","verdunkelst","-0.0048"
"13860","verdunkel","-0.0048"
"13861","vereiteln","-0.0048"
"13862","vereitle","-0.0048"
"13863","vereitele","-0.0048"
"13864","vereiteltest","-0.0048"
"13865","vereitelt","-0.0048"
"13866","vereiteltet","-0.0048"
"13867","vereitl","-0.0048"
"13868","vereitelst","-0.0048"
"13869","vereitelen","-0.0048"
"13870","vereitel","-0.0048"
"13871","vereitelten","-0.0048"
"13872","vereitelte","-0.0048"
"13873","verfallen","-0.4849"
"13874","verfallner","-0.4849"
"13875","verfallenem","-0.4849"
"13876","verfallenst","-0.4849"
"13877","verfalleneres","-0.4849"
"13878","verfallenere","-0.4849"
"13879","verfallenerer","-0.4849"
"13880","verfallene","-0.4849"
"13881","verfallenerem","-0.4849"
"13882","verfallnere","-0.4849"
"13883","verfalleneren","-0.4849"
"13884","verfallenstem","-0.4849"
"13885","verfallensten","-0.4849"
"13886","verfallenste","-0.4849"
"13887","verfallnerer","-0.4849"
"13888","verfallenstes","-0.4849"
"13889","verfallneres","-0.4849"
"13890","verfallenster","-0.4849"
"13891","verfallneren","-0.4849"
"13892","verfallenen","-0.4849"
"13893","verfallnerem","-0.4849"
"13894","verfallener","-0.4849"
"13895","verfallenes","-0.4849"
"13896","verfassungswidrig","-0.0048"
"13897","verfehlen","-0.0373"
"13898","verfehlten","-0.0373"
"13899","verfehlte","-0.0373"
"13900","verfehl","-0.0373"
"13901","verfehlst","-0.0373"
"13902","verfehlt","-0.0373"
"13903","verfehlet","-0.0373"
"13904","verfehle","-0.0373"
"13905","verfehlest","-0.0373"
"13906","verfehltet","-0.0373"
"13907","verfehltest","-0.0373"
"13908","verfluchen","-0.3284"
"13909","verfluch","-0.3284"
"13910","verfluchet","-0.3284"
"13911","verfluchten","-0.3284"
"13912","verfluchst","-0.3284"
"13913","verfluchtest","-0.3284"
"13914","verfluchte","-0.3284"
"13915","verfluche","-0.3284"
"13916","verflucht","-0.3284"
"13917","verfluchtet","-0.3284"
"13918","verfluchest","-0.3284"
"13919","verfälschen","-0.3323"
"13920","verfälschten","-0.3323"
"13921","verfälschtet","-0.3323"
"13922","verfälschest","-0.3323"
"13923","verfälschte","-0.3323"
"13924","verfälschst","-0.3323"
"13925","verfälsche","-0.3323"
"13926","verfälsch","-0.3323"
"13927","verfälschtest","-0.3323"
"13928","verfälschet","-0.3323"
"13929","verfälscht","-0.3323"
"13930","vergammelt","-0.0048"
"13931","vergammelteres","-0.0048"
"13932","vergammelterer","-0.0048"
"13933","vergammeltste","-0.0048"
"13934","vergammelterem","-0.0048"
"13935","vergammeltst","-0.0048"
"13936","vergammelteren","-0.0048"
"13937","vergammeltstem","-0.0048"
"13938","vergammeltsten","-0.0048"
"13939","vergammelten","-0.0048"
"13940","vergammelte","-0.0048"
"13941","vergammeltem","-0.0048"
"13942","vergammeltere","-0.0048"
"13943","vergammeltes","-0.0048"
"13944","vergammeltster","-0.0048"
"13945","vergammelter","-0.0048"
"13946","vergammeltstes","-0.0048"
"13947","vergeblich","-0.0048"
"13948","vergeblichstem","-0.0048"
"13949","vergeblichsten","-0.0048"
"13950","vergeblichem","-0.0048"
"13951","vergeblichere","-0.0048"
"13952","vergeblichen","-0.0048"
"13953","vergebliches","-0.0048"
"13954","vergeblicher","-0.0048"
"13955","vergebliche","-0.0048"
"13956","vergeblichste","-0.0048"
"13957","vergeblichster","-0.0048"
"13958","vergeblichstes","-0.0048"
"13959","vergeblicherer","-0.0048"
"13960","vergeblicheres","-0.0048"
"13961","vergeblicherem","-0.0048"
"13962","vergeblichst","-0.0048"
"13963","vergeblicheren","-0.0048"
"13964","vergelten","-0.0048"
"13965","vergeuden","-0.1836"
"13966","vergeudete","-0.1836"
"13967","vergeude","-0.1836"
"13968","vergeudtet","-0.1836"
"13969","vergeudeten","-0.1836"
"13970","vergeudtest","-0.1836"
"13971","vergeudetet","-0.1836"
"13972","vergeud","-0.1836"
"13973","vergeudet","-0.1836"
"13974","vergeudte","-0.1836"
"13975","vergeudetest","-0.1836"
"13976","vergeudten","-0.1836"
"13977","vergeudest","-0.1836"
"13978","vergewaltigen","-0.0048"
"13979","vergewaltige","-0.0048"
"13980","vergewaltigtest","-0.0048"
"13981","vergewaltigtet","-0.0048"
"13982","vergewaltigt","-0.0048"
"13983","vergewaltigten","-0.0048"
"13984","vergewaltigte","-0.0048"
"13985","vergewaltigest","-0.0048"
"13986","vergewaltiget","-0.0048"
"13987","vergewaltig","-0.0048"
"13988","vergewaltigst","-0.0048"
"13989","verharmlosen","-0.049"
"13990","verharmlosten","-0.049"
"13991","verharmlos","-0.049"
"13992","verharmlost","-0.049"
"13993","verharmloset","-0.049"
"13994","verharmlose","-0.049"
"13995","verharmlostest","-0.049"
"13996","verharmlosest","-0.049"
"13997","verharmlostet","-0.049"
"13998","verharmloste","-0.049"
"13999","verhasst","-0.0048"
"14000","verhassteres","-0.0048"
"14001","verhasstester","-0.0048"
"14002","verhassterer","-0.0048"
"14003","verhasstem","-0.0048"
"14004","verhassten","-0.0048"
"14005","verhasstes","-0.0048"
"14006","verhasstestes","-0.0048"
"14007","verhasster","-0.0048"
"14008","verhasstestem","-0.0048"
"14009","verhasstesten","-0.0048"
"14010","verhasstere","-0.0048"
"14011","verhassteste","-0.0048"
"14012","verhassteren","-0.0048"
"14013","verhasste","-0.0048"
"14014","verhassterem","-0.0048"
"14015","verhasstest","-0.0048"
"14016","verheeren","-0.0048"
"14017","verheern","-0.0048"
"14018","verheerten","-0.0048"
"14019","verheertest","-0.0048"
"14020","verheertet","-0.0048"
"14021","verheerst","-0.0048"
"14022","verheert","-0.0048"
"14023","verheerte","-0.0048"
"14024","verheere","-0.0048"
"14025","verheer","-0.0048"
"14026","verheerend","-0.478"
"14027","verheerendstes","-0.478"
"14028","verheerendster","-0.478"
"14029","verheerendere","-0.478"
"14030","verheerenderes","-0.478"
"14031","verheerendsten","-0.478"
"14032","verheerenderer","-0.478"
"14033","verheerendem","-0.478"
"14034","verheerenden","-0.478"
"14035","verheerendst","-0.478"
"14036","verheerenderen","-0.478"
"14037","verheerendstem","-0.478"
"14038","verheerender","-0.478"
"14039","verheerendes","-0.478"
"14040","verheerenderem","-0.478"
"14041","verheerendste","-0.478"
"14042","verheerende","-0.478"
"14043","verherrlichen","-0.0048"
"14044","verherrlichet","-0.0048"
"14045","verherrlichten","-0.0048"
"14046","verherrlichte","-0.0048"
"14047","verherrlichst","-0.0048"
"14048","verherrlichest","-0.0048"
"14049","verherrliche","-0.0048"
"14050","verherrlicht","-0.0048"
"14051","verherrlichtest","-0.0048"
"14052","verherrlich","-0.0048"
"14053","verherrlichtet","-0.0048"
"14054","verhängnisvoll","-0.333"
"14055","verhöhnen","-0.0048"
"14056","verhöhntest","-0.0048"
"14057","verhöhnet","-0.0048"
"14058","verhöhntet","-0.0048"
"14059","verhöhnte","-0.0048"
"14060","verhöhnst","-0.0048"
"14061","verhöhne","-0.0048"
"14062","verhöhn","-0.0048"
"14063","verhöhnest","-0.0048"
"14064","verhöhnt","-0.0048"
"14065","verhöhnten","-0.0048"
"14066","verirren","-0.0498"
"14067","verirrt","-0.0498"
"14068","verirrtet","-0.0498"
"14069","verirr","-0.0498"
"14070","verirrst","-0.0498"
"14071","verirre","-0.0498"
"14072","verirrte","-0.0498"
"14073","verirrten","-0.0498"
"14074","verirrest","-0.0498"
"14075","verirrtest","-0.0498"
"14076","verirret","-0.0498"
"14077","verkehrswidrig","-0.0048"
"14078","verkehrswidrigste","-0.0048"
"14079","verkehrswidrigster","-0.0048"
"14080","verkehrswidrigstes","-0.0048"
"14081","verkehrswidrigsten","-0.0048"
"14082","verkehrswidrigerem","-0.0048"
"14083","verkehrswidrigst","-0.0048"
"14084","verkehrswidrigstem","-0.0048"
"14085","verkehrswidrigere","-0.0048"
"14086","verkehrswidriger","-0.0048"
"14087","verkehrswidrigeren","-0.0048"
"14088","verkehrswidrigen","-0.0048"
"14089","verkehrswidrigerer","-0.0048"
"14090","verkehrswidrigem","-0.0048"
"14091","verkehrswidrigeres","-0.0048"
"14092","verkehrswidrige","-0.0048"
"14093","verkehrswidriges","-0.0048"
"14094","verkleinern","-0.0048"
"14095","verkleinerten","-0.0048"
"14096","verkleiner","-0.0048"
"14097","verkleinere","-0.0048"
"14098","verkleinert","-0.0048"
"14099","verkleinertet","-0.0048"
"14100","verkleinerte","-0.0048"
"14101","verkleinertest","-0.0048"
"14102","verkleinerst","-0.0048"
"14103","verkleineren","-0.0048"
"14104","verkrüppeln","-0.0048"
"14105","verlangsamen","-0.0048"
"14106","verlangsamst","-0.0048"
"14107","verlangsamte","-0.0048"
"14108","verlangsamtet","-0.0048"
"14109","verlangsamt","-0.0048"
"14110","verlangsamet","-0.0048"
"14111","verlangsamest","-0.0048"
"14112","verlangsame","-0.0048"
"14113","verlangsamten","-0.0048"
"14114","verlangsam","-0.0048"
"14115","verlangsamtest","-0.0048"
"14116","verletzbar","-0.0048"
"14117","verletzbarerem","-0.0048"
"14118","verletzbareren","-0.0048"
"14119","verletzbare","-0.0048"
"14120","verletzbarster","-0.0048"
"14121","verletzbarste","-0.0048"
"14122","verletzbareres","-0.0048"
"14123","verletzbarsten","-0.0048"
"14124","verletzbarerer","-0.0048"
"14125","verletzbarstem","-0.0048"
"14126","verletzbarstes","-0.0048"
"14127","verletzbarst","-0.0048"
"14128","verletzbarere","-0.0048"
"14129","verletzbaren","-0.0048"
"14130","verletzbarem","-0.0048"
"14131","verletzbarer","-0.0048"
"14132","verletzbares","-0.0048"
"14133","verletzen","-0.3615"
"14134","verletzte","-0.3615"
"14135","verletze","-0.3615"
"14136","verletz","-0.3615"
"14137","verletzt","-0.3615"
"14138","verletzten","-0.3615"
"14139","verletzest","-0.3615"
"14140","verletzet","-0.3615"
"14141","verletztest","-0.3615"
"14142","verletztet","-0.3615"
"14143","verletzlich","-0.0487"
"14144","verletzlicherer","-0.0487"
"14145","verletzlichste","-0.0487"
"14146","verletzlicheres","-0.0487"
"14147","verletzlichstes","-0.0487"
"14148","verletzlichster","-0.0487"
"14149","verletzliche","-0.0487"
"14150","verletzlicheren","-0.0487"
"14151","verletzlicherem","-0.0487"
"14152","verletzlichen","-0.0487"
"14153","verletzlichem","-0.0487"
"14154","verletzliches","-0.0487"
"14155","verletzlicher","-0.0487"
"14156","verletzlichere","-0.0487"
"14157","verletzlichst","-0.0487"
"14158","verletzlichstem","-0.0487"
"14159","verletzlichsten","-0.0487"
"14160","verletzt","-0.5202"
"14161","verletzterem","-0.5202"
"14162","verletzteste","-0.5202"
"14163","verletztestem","-0.5202"
"14164","verletztesten","-0.5202"
"14165","verletzteren","-0.5202"
"14166","verletzteres","-0.5202"
"14167","verletztere","-0.5202"
"14168","verletzterer","-0.5202"
"14169","verletztester","-0.5202"
"14170","verletztestes","-0.5202"
"14171","verletzte","-0.5202"
"14172","verletztem","-0.5202"
"14173","verletzten","-0.5202"
"14174","verletzter","-0.5202"
"14175","verletztes","-0.5202"
"14176","verletztest","-0.5202"
"14177","verleumden","-0.4473"
"14178","verleumdten","-0.4473"
"14179","verleumde","-0.4473"
"14180","verleumdet","-0.4473"
"14181","verleumdte","-0.4473"
"14182","verleumdetet","-0.4473"
"14183","verleumdetest","-0.4473"
"14184","verleumdtest","-0.4473"
"14185","verleumdeten","-0.4473"
"14186","verleumdest","-0.4473"
"14187","verleumd","-0.4473"
"14188","verleumdtet","-0.4473"
"14189","verleumdete","-0.4473"
"14190","verlieren","-0.393"
"14191","verlogen","-0.3355"
"14192","verlogensten","-0.3355"
"14193","verlogenerer","-0.3355"
"14194","verlogeneres","-0.3355"
"14195","verlogenes","-0.3355"
"14196","verlogner","-0.3355"
"14197","verlogeneren","-0.3355"
"14198","verlogenste","-0.3355"
"14199","verlogenstem","-0.3355"
"14200","verlogenst","-0.3355"
"14201","verlogenen","-0.3355"
"14202","verlogenem","-0.3355"
"14203","verlogenster","-0.3355"
"14204","verlogenstes","-0.3355"
"14205","verlogener","-0.3355"
"14206","verlogneres","-0.3355"
"14207","verlogene","-0.3355"
"14208","verlogenere","-0.3355"
"14209","verlogneren","-0.3355"
"14210","verlognerem","-0.3355"
"14211","verlognerer","-0.3355"
"14212","verlogenerem","-0.3355"
"14213","verlognere","-0.3355"
"14214","vermeiden","-0.5265"
"14215","vermindern","-0.0048"
"14216","vermindere","-0.0048"
"14217","vermindert","-0.0048"
"14218","vermindertet","-0.0048"
"14219","verminderten","-0.0048"
"14220","verminderen","-0.0048"
"14221","verminder","-0.0048"
"14222","verminderte","-0.0048"
"14223","vermindertest","-0.0048"
"14224","verminderst","-0.0048"
"14225","vernichten","-0.4902"
"14226","vernichttet","-0.4902"
"14227","vernichtte","-0.4902"
"14228","vernichtest","-0.4902"
"14229","vernichtete","-0.4902"
"14230","vernichtetest","-0.4902"
"14231","vernichttest","-0.4902"
"14232","vernichtet","-0.4902"
"14233","vernicht","-0.4902"
"14234","vernichteten","-0.4902"
"14235","vernichtetet","-0.4902"
"14236","vernichte","-0.4902"
"14237","vernichtten","-0.4902"
"14238","vernichtend","-0.0048"
"14239","verraten","-0.2087"
"14240","verringern","-0.3537"
"14241","verrucht","-0.1714"
"14242","verruchtesten","-0.1714"
"14243","verruchtestem","-0.1714"
"14244","verruchtester","-0.1714"
"14245","verruchtestes","-0.1714"
"14246","verruchterem","-0.1714"
"14247","verruchteren","-0.1714"
"14248","verruchte","-0.1714"
"14249","verruchtest","-0.1714"
"14250","verruchteste","-0.1714"
"14251","verruchteres","-0.1714"
"14252","verruchterer","-0.1714"
"14253","verruchtes","-0.1714"
"14254","verruchter","-0.1714"
"14255","verruchtem","-0.1714"
"14256","verruchtere","-0.1714"
"14257","verruchten","-0.1714"
"14258","verräterisch","-0.311"
"14259","verräterischsten","-0.311"
"14260","verräterischstem","-0.311"
"14261","verräterischste","-0.311"
"14262","verräterischstes","-0.311"
"14263","verräterischst","-0.311"
"14264","verräterischster","-0.311"
"14265","verräterischere","-0.311"
"14266","verräterischem","-0.311"
"14267","verräterischerem","-0.311"
"14268","verräterische","-0.311"
"14269","verräterischeren","-0.311"
"14270","verräterischeres","-0.311"
"14271","verräterischen","-0.311"
"14272","verräterischerer","-0.311"
"14273","verräterischer","-0.311"
"14274","verräterisches","-0.311"
"14275","verrückt","-0.0337"
"14276","verrückten","-0.0337"
"14277","verrücktestes","-0.0337"
"14278","verrücktester","-0.0337"
"14279","verrückter","-0.0337"
"14280","verrücktes","-0.0337"
"14281","verrücktest","-0.0337"
"14282","verrücktesten","-0.0337"
"14283","verrückteste","-0.0337"
"14284","verrückte","-0.0337"
"14285","verrücktem","-0.0337"
"14286","verrückterer","-0.0337"
"14287","verrückteres","-0.0337"
"14288","verrücktestem","-0.0337"
"14289","verrückteren","-0.0337"
"14290","verrückterem","-0.0337"
"14291","verrücktere","-0.0337"
"14292","verschimmelt","-0.0048"
"14293","verschlechtern","-0.0048"
"14294","verschleppen","-0.0048"
"14295","verschleppst","-0.0048"
"14296","verschleppte","-0.0048"
"14297","verschlepptest","-0.0048"
"14298","verschleppest","-0.0048"
"14299","verschlepp","-0.0048"
"14300","verschleppet","-0.0048"
"14301","verschleppten","-0.0048"
"14302","verschlepptet","-0.0048"
"14303","verschleppe","-0.0048"
"14304","verschleppt","-0.0048"
"14305","verschleudern","-0.0048"
"14306","verschleuder","-0.0048"
"14307","verschleudertet","-0.0048"
"14308","verschleuderte","-0.0048"
"14309","verschleuderst","-0.0048"
"14310","verschleudert","-0.0048"
"14311","verschleudertest","-0.0048"
"14312","verschleuderten","-0.0048"
"14313","verschleudere","-0.0048"
"14314","verschleuderen","-0.0048"
"14315","verschlingen","-0.0048"
"14316","verschmutzen","-0.0048"
"14317","verschmutzest","-0.0048"
"14318","verschmutztet","-0.0048"
"14319","verschmutztest","-0.0048"
"14320","verschmutzet","-0.0048"
"14321","verschmutzten","-0.0048"
"14322","verschmutzte","-0.0048"
"14323","verschmutz","-0.0048"
"14324","verschmutzt","-0.0048"
"14325","verschmutze","-0.0048"
"14326","verschwenden","-0.0494"
"14327","verschwendtest","-0.0494"
"14328","verschwend","-0.0494"
"14329","verschwende","-0.0494"
"14330","verschwendten","-0.0494"
"14331","verschwendtet","-0.0494"
"14332","verschwendeten","-0.0494"
"14333","verschwendest","-0.0494"
"14334","verschwendte","-0.0494"
"14335","verschwendetest","-0.0494"
"14336","verschwendete","-0.0494"
"14337","verschwendet","-0.0494"
"14338","verschwendetet","-0.0494"
"14339","verschwenderisch","-0.0048"
"14340","verschwenderischst","-0.0048"
"14341","verschwenderischste","-0.0048"
"14342","verschwenderischeres","-0.0048"
"14343","verschwenderische","-0.0048"
"14344","verschwenderischen","-0.0048"
"14345","verschwenderischem","-0.0048"
"14346","verschwenderischer","-0.0048"
"14347","verschwenderisches","-0.0048"
"14348","verschwenderischstem","-0.0048"
"14349","verschwenderischsten","-0.0048"
"14350","verschwenderischster","-0.0048"
"14351","verschwenderischstes","-0.0048"
"14352","verschwenderischere","-0.0048"
"14353","verschwenderischerer","-0.0048"
"14354","verschwenderischeren","-0.0048"
"14355","verschwenderischerem","-0.0048"
"14356","verschwinden","-0.3588"
